Image,Description
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/22/LQP03-Series.jpg,FIXED IND 1NH 1.1A 40 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/587_1210-%283225-Metric%29-2%2C70mm.jpg,FIXED IND 100UH 340MA 1.82OHM SM
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/22/LQP03-Series.jpg,FIXED IND 0.6NH 1.1A 40MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2326/0806-%282016-Metric%29-2%2C00x1%2C60x%2C80mm.jpg,FIXED IND 4.7UH 1.1A 279MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5481/409-Chip-Ferritte-Beads-Black-Field.jpg,FIXED IND 2.2UH 1.05A 250MOHM SM
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2591/NLFV25%20SERIES.jpg,FIXED IND 10UH 155MA 432MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/445_0603%20%281608%20metric%29.jpg,FIXED IND 470NH 400MA 494MOHM SM
"https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2350/1008-(2520-Metric)-2,5x2,0x1,00mm.jpg",FIXED IND 1UH 4.1A 30 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/736/MFG_0805-%282012-Metric%29-BR-Series.jpg,FIXED IND 4.7UH 600MA 344.5 MOHM
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/736/MFG_0805-%282012-Metric%29-BR-Series.jpg,FIXED IND 2.2UH 1A 143 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2577/Wirewound%20Inductor%20402%281005%29.jpg,FIXED IND 3.9NH 840MA 66MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/3007/NRS_Series_2008%285020%29.jpg,FIXED IND 3.3UH 2.4A 57.6MOHM SM
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2586/MFG_SMD%20NR%20Series.JPG,FIXED IND 2.2UH 1.5A 58 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/28/1008-%282520-Metric%29-Height-1.00mm.jpg,FIXED IND 1UH 3.2A 0.042OHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/28/1008-%282520-Metric%29-Height-1.00mm.jpg,FIXED IND 470NH 4A 0.027OHM SMD
